Yield,Value
yield_jpsi,59022.682943916996
yield_same_sign_electrons,183
yield_kstar_jpsi_kaon,2193.955395528581
yield_kstar_jpsi_pion,358.8235997291049
yield_k0star_jpsi_kaon,2074.59909446293
yield_k0star_jpsi_pion,581.5958987484919
yield_chic1_jpsi_kaon,2571.8813926044386
yield_jpsipi_jpsi_pion,11195.128370734514
yield_part_bkg,7780.855381073547
